x,y,value
0.00000,0,0.00000
0.10000,0,0.00000
0.20000,0,0.00000
0.30000,0,0.00000
0.40000,0,0.00000
0.50000,0,0.00000
0.60000,0,0.00000
0.70000,0,0.00000
0.80000,0,0.00000
0.90000,0,0.00000
1.00000,0,0.00000
1.10000,0,0.00000
1.20000,0,0.00000
1.30000,0,0.00000
1.40000,0,0.00000
1.50000,0,0.00000
1.60000,0,0.00000
1.70000,0,0.00000
1.80000,0,0.00000
1.90000,0,0.00000
2.00000,0,0.00000
2.10000,0,0.00000
2.20000,0,0.00000
2.30000,0,0.00000
2.39000,0,0.00000
2.49000,0,0.00000
2.59000,0,0.00000
2.69000,0,0.00000
2.79000,0,0.00000
2.89000,0,0.00000
2.99000,0,0.00000
3.09000,0,0.00000
3.19000,0,0.00000
3.29000,0,0.00000
3.39000,0,0.00000
3.49000,0,0.00000
3.59000,0,0.00000
3.69000,0,0.00000
3.79000,0,0.00000
3.89000,0,0.00000
3.99000,0,0.00000
4.09000,0,0.00000
4.19000,0,0.00000
4.29000,0,0.00000
4.39000,0,0.00000
4.49000,0,0.00000
4.59000,0,0.00000
4.69000,0,0.00000
4.79000,0,0.00000
4.89000,0,0.00000
4.99000,0,0.00000
5.09000,0,0.00000
5.19000,0,0.00000
5.29000,0,0.00000
5.39000,0,0.00000
5.49000,0,0.00000
5.59000,0,0.00000
5.69000,0,0.00000
5.79000,0,0.00000
5.89000,0,0.00000
5.99000,0,0.00000
6.09000,0,0.00000
6.19000,0,0.00000
6.29000,0,0.00000
6.39000,0,0.00000
6.49000,0,0.00000
6.59000,0,0.00000
6.69000,0,0.00000
6.79000,0,0.00000
6.89000,0,0.00000
6.99000,0,0.00000
7.09000,0,0.00000
7.19000,0,0.00000
7.29000,0,0.00000
7.39000,0,0.00000
7.49000,0,0.00000
7.59000,0,0.00000
7.69000,0,0.00000
7.79000,0,0.00000
7.89000,0,0.00000
7.99000,0,0.00000
8.09000,0,0.00000
8.19000,0,0.00000
8.29000,0,0.00000
8.39000,0,0.00000
8.49000,0,0.00000
8.59000,0,0.00000
8.69000,0,0.00000
8.79000,0,0.00000
8.89000,0,0.00000
8.99000,0,0.00000
9.09000,0,0.00000
9.19000,0,0.00000
9.29000,0,0.00000
9.39000,0,0.00000
9.50000,0,0.00000
9.60000,0,0.00000
9.70000,0,0.00000
9.80000,0,0.00000
9.90000,0,0.00000
10.00000,0,0.00000
10.10000,0,0.00000
10.20000,0,0.00000
10.30000,0,0.00000
10.40000,0,0.00000
10.50000,0,0.00000
10.60000,0,0.00000
10.70000,0,0.00000
10.80000,0,0.00000
10.90000,0,0.00000
11.00000,0,0.00000
11.10000,0,0.00000
11.20000,0,0.00000
11.30000,0,0.00000
11.40000,0,0.00000
11.50000,0,0.00000
11.60000,0,0.00000
11.70000,0,0.00000
11.80000,0,0.00000
11.90000,0,0.00000
12.00000,0,0.00000
12.10000,0,0.00000
12.20000,0,0.00000
12.30000,0,0.00000
12.40000,0,0.00000
12.50000,0,0.00000
12.60000,0,0.00000
12.70000,0,0.00000
12.80000,0,0.00000
12.90000,0,0.00000
13.00000,0,0.00000
13.10000,0,0.00000
13.20000,0,0.00000
13.30000,0,0.00000
13.40000,0,0.00000
13.50000,0,0.00000
13.60000,0,0.00000
13.70000,0,0.00000
13.80000,0,0.00000
13.90000,0,0.00000
14.00000,0,0.00000
14.10000,0,0.00000
14.20000,0,0.00000
14.30000,0,0.00000
14.40000,0,0.00000
14.50000,0,0.00000
14.60000,0,0.00000
14.70000,0,0.00000
14.80000,0,0.00000
14.90000,0,0.00000
15.00000,0,0.00000
15.10000,0,0.00000
15.20000,0,0.00000
15.30000,0,0.00000
15.40000,0,0.00000
15.50000,0,0.00000
15.60000,0,0.00000
15.70000,0,0.00000
15.80000,0,0.00000
15.90000,0,0.00000
16.00000,0,0.00000
16.10000,0,0.00000
16.20000,0,0.00000
16.30000,0,0.00000
16.40000,0,0.00000
16.50000,0,0.00000
16.60000,0,0.00000
16.70000,0,0.00000
16.80000,0,0.00000
16.90000,0,0.00000
17.00000,0,0.00000
17.10000,0,0.00000
17.20000,0,0.00000
17.30000,0,0.00000
17.40000,0,0.00000
17.50000,0,0.00000
17.60000,0,0.00000
17.70000,0,0.00000
17.80000,0,0.00000
17.90000,0,0.00000
18.00000,0,0.00000
18.10000,0,0.00000
18.20000,0,0.00000
18.30000,0,0.00000
18.40000,0,0.00000
18.50000,0,0.00000
18.60000,0,0.00000
18.70000,0,0.00000
18.80000,0,0.00000
18.90000,0,0.00000
19.00000,0,0.00000
19.10000,0,0.00000
19.20000,0,0.00000
19.30000,0,0.00000
19.40000,0,0.00000
19.50000,0,0.00000
19.60000,0,0.00000
19.70000,0,0.00000
19.80000,0,0.00000
19.90000,0,0.00000
20.00000,0,0.00000
20.10000,0,0.00000
20.20000,0,0.00000
20.30000,0,0.00000
20.40000,0,0.00000
20.50000,0,0.00000
20.60000,0,0.00000
20.70000,0,0.00000
20.80000,0,0.00000
20.90000,0,0.00000
21.00000,0,0.00000
21.10000,0,0.00000
21.20000,0,0.00000
21.30000,0,0.00000
21.40000,0,0.00000
21.50000,0,0.00000
21.60000,0,0.00000
21.70000,0,0.00000
21.80000,0,0.00000
21.90000,0,0.00000
22.00000,0,0.00000
22.10000,0,0.00000
22.20000,0,0.00000
22.30000,0,0.00000
22.40000,0,0.00000
22.50000,0,0.00000
22.60000,0,0.00000
22.70000,0,0.00000
22.80000,0,0.00000
22.90000,0,0.00000
23.00000,0,0.00000
23.10000,0,0.00000
23.20000,0,0.00000
23.30000,0,0.00000
23.40000,0,0.00000
23.50000,0,0.00000
23.60000,0,0.00000
23.70000,0,0.00000
23.80000,0,0.00000
